PlaceID,Rating,Text,Timestamp,Topics,Topic Text,distributions
ChIJ41t3KSSye0gRxJuuazg-pag,5,Masha'Allah. Nice and clean Mosque,2021-07-30T19:47:37Z,"(0, 0.89858305)","(0, '0.043*""and"" + 0.041*""the"" + 0.024*""to"" + 0.021*""a"" + 0.015*""of""')","[(0, 0.8986089), (1, 0.10139108)]"
ChIJfc49MAGye0gReZiu93A05vQ,4,Good Prayer Services,2021-06-09T03:57:26Z,"(1, 0.8730101)","(1, '0.016*""and"" + 0.009*""the"" + 0.008*""a"" + 0.007*""of"" + 0.007*""very""')","[(0, 0.12698793), (1, 0.87301207)]"
ChIJfc49MAGye0gReZiu93A05vQ,5,"Mashallah, true commitment shown to provide excellent facilities for local Muslim Community",2024-04-03T22:52:21Z,"(0, 0.94609004)","(0, '0.043*""and"" + 0.041*""the"" + 0.024*""to"" + 0.021*""a"" + 0.015*""of""')","[(0, 0.94605726), (1, 0.053942747)]"
ChIJh-ddjpyxe0gRrNy89Vsta0s,5,Good masjid with tidy and great imams in it...I loved it..,2022-03-16T07:59:12Z,"(1, 0.73023444)","(1, '0.016*""and"" + 0.009*""the"" + 0.008*""a"" + 0.007*""of"" + 0.007*""very""')","[(0, 0.26975852), (1, 0.7302415)]"
ChIJh-ddjpyxe0gRrNy89Vsta0s,5,Small and a great place for daily prayer.,2023-01-27T07:55:48Z,"(0, 0.8115015)","(0, '0.043*""and"" + 0.041*""the"" + 0.024*""to"" + 0.021*""a"" + 0.015*""of""')","[(0, 0.8115128), (1, 0.18848725)]"
ChIJL5SSdti5e0gR7gYyaN-nId4,5,Great mosque with ample prayer space and ample parking nearby.,2022-07-24T07:30:12Z,"(0, 0.9487295)","(0, '0.043*""and"" + 0.041*""the"" + 0.024*""to"" + 0.021*""a"" + 0.015*""of""')","[(0, 0.9487132), (1, 0.05128681)]"
ChIJvdTebkKxe0gRL__VoFFcSjo,5,A beautiful mosque with clean prayer halls and a great community spirit. Please ignore all hateful comments from those who have never even visited and are just trying to defame the community.,2022-05-21T21:28:07Z,"(0, 0.9748907)","(0, '0.043*""and"" + 0.041*""the"" + 0.024*""to"" + 0.021*""a"" + 0.015*""of""')","[(0, 0.97487557), (1, 0.025124481)]"
ChIJvdTebkKxe0gRL__VoFFcSjo,5,"Nice, big, well managed mosque,  Separate section for women to pray.",2022-05-22T08:30:51Z,"(1, 0.937879)","(1, '0.016*""and"" + 0.009*""the"" + 0.008*""a"" + 0.007*""of"" + 0.007*""very""')","[(0, 0.062129393), (1, 0.93787056)]"
ChIJvdTebkKxe0gRL__VoFFcSjo,5,"Lovely atmosphere, beautiful mosque. This mosque hold regular charity events such as feeding of the poor, helping other charities and collections for poppy appeal etc. Great place to learn about Islam",2022-05-26T11:13:04Z,"(0, 0.9811548)","(0, '0.043*""and"" + 0.041*""the"" + 0.024*""to"" + 0.021*""a"" + 0.015*""of""')","[(0, 0.9811529), (1, 0.018847108)]"
ChIJbVAv_AWue0gRqupHubblC1U,5,One of the best few mosque in the uk very clean very organised best management team,2023-05-23T02:34:49Z,"(0, 0.7709415)","(0, '0.043*""and"" + 0.041*""the"" + 0.024*""to"" + 0.021*""a"" + 0.015*""of""')","[(0, 0.77090114), (1, 0.22909886)]"
ChIJZdCEnuy3e0gRhuS7Kh7C2Ag,5,"Assalamu alaikum,

Dear volunteers and team at EIC. I just wanted to express my written gratitude to each of you including our dear Imam Muhammad, Shaykh Fahim, Shaykh Muhammad Saleh, Ustadh Nouman and every single volunteer who made this Ramadan a tremendously smooth spiritually uplifting month full of khayr.

May Allah swt allow it to weigh heavy on your scale of good deeds and a means by which we all attain maghfirah and jannatul firdaus through His Mercy.

From the beautiful Quran recitation, to the class from Ustadh Nouman at the end, the delicious iftaars, the organised car parking, the well maintained cleanliness of the bathrooms, the openness to families especially younger children, the crèche facilities upstairs and everything in between. Firstly, we thank Allah (swt) and secondly each of you including those behind the scenes who many may not see but Allah (swt) knows about.

JazakumAllah khayr",2024-04-15T22:44:27Z,"(1, 0.826647)","(1, '0.016*""and"" + 0.009*""the"" + 0.008*""a"" + 0.007*""of"" + 0.007*""very""')","[(0, 0.17335637), (1, 0.8266436)]"
ChIJZdCEnuy3e0gRhuS7Kh7C2Ag,5,Probably the only diverse masjid that caters for all...plenty activities and awesome community,2023-07-09T09:53:14Z,"(1, 0.70944595)","(1, '0.016*""and"" + 0.009*""the"" + 0.008*""a"" + 0.007*""of"" + 0.007*""very""')","[(0, 0.29052567), (1, 0.7094743)]"
ChIJZdCEnuy3e0gRhuS7Kh7C2Ag,4,"The prayers area is larage enough
There are many varietes of community activites for men,women and youth
Clean toilets and wadou areas",2024-04-06T23:30:41Z,"(0, 0.9735875)","(0, '0.043*""and"" + 0.041*""the"" + 0.024*""to"" + 0.021*""a"" + 0.015*""of""')","[(0, 0.9735835), (1, 0.02641648)]"
ChIJ_wiMrMSze0gRU9A9u6akiZ0,5,Prayed Juma several times. Two juma prayers in about 1 hour apart which is very flexible. The time of the prayer changes and you check that by searching Madina Mosque levenshulme prayer time. The food stall outside the mosque after Juma prayer are real tasty amd very good quality.,2023-02-03T15:00:48Z,"(0, 0.9883256)","(0, '0.043*""and"" + 0.041*""the"" + 0.024*""to"" + 0.021*""a"" + 0.015*""of""')","[(0, 0.98832166), (1, 0.011678305)]"
ChIJG1xw3sKxe0gRbbRKFrlIS7c,5,"Peaceful atmosphere for prayers and worship.
Locals are welcoming and warm.",2023-01-18T18:43:58Z,"(0, 0.9497989)","(0, '0.043*""and"" + 0.041*""the"" + 0.024*""to"" + 0.021*""a"" + 0.015*""of""')","[(0, 0.9498243), (1, 0.050175723)]"
ChIJG1xw3sKxe0gRbbRKFrlIS7c,5,"Nicely maintained Masjid being very effectively managed by an efficient and very active Masjid Committee of the worshippers who come, pray and bow before Allah, The Mightiest of all, 5 times a day... May Allah SWT reward all of you for the sacred cause..
Well done all.",2024-05-15T07:41:43Z,"(1, 0.88001996)","(1, '0.016*""and"" + 0.009*""the"" + 0.008*""a"" + 0.007*""of"" + 0.007*""very""')","[(0, 0.119980745), (1, 0.8800193)]"
ChIJG1xw3sKxe0gRbbRKFrlIS7c,5,"Use the back door to enter the masjid in the gated parking.

Very warm and clean mosque.",2022-05-22T13:21:27Z,"(0, 0.775458)","(0, '0.043*""and"" + 0.041*""the"" + 0.024*""to"" + 0.021*""a"" + 0.015*""of""')","[(0, 0.7754598), (1, 0.2245402)]"
ChIJ_5j3dYGxe0gRDBJ1aRJRT08,5,Descent and humble place for prayer and I know they have good teaching for holy quran,2022-10-15T12:59:14Z,"(0, 0.9668571)","(0, '0.043*""and"" + 0.041*""the"" + 0.024*""to"" + 0.021*""a"" + 0.015*""of""')","[(0, 0.9668595), (1, 0.033140462)]"
ChIJ_5j3dYGxe0gRDBJ1aRJRT08,5,"Beautiful and peaceful place of worship. Congregation from all ethnicities,all praying to the One God. May He accept our sincere worship.Ameen.",2023-10-25T14:58:13Z,"(1, 0.74468374)","(1, '0.016*""and"" + 0.009*""the"" + 0.008*""a"" + 0.007*""of"" + 0.007*""very""')","[(0, 0.25532973), (1, 0.7446703)]"
ChIJyRU5urixe0gRNHEcesA38g4,5,"Jazakum Allah Khair.

Very clean and spacious prayer space. There is a designated area for sisters too.",2023-09-23T13:02:51Z,"(0, 0.86893153)","(0, '0.043*""and"" + 0.041*""the"" + 0.024*""to"" + 0.021*""a"" + 0.015*""of""')","[(0, 0.86893064), (1, 0.13106932)]"
ChIJyRU5urixe0gRNHEcesA38g4,5,"I experienced Salah and heard adzan there. The place is clean and organized. For females, the Salah place is separated and safe.",2022-11-24T17:26:43Z,"(0, 0.97407705)","(0, '0.043*""and"" + 0.041*""the"" + 0.024*""to"" + 0.021*""a"" + 0.015*""of""')","[(0, 0.97407854), (1, 0.025921457)]"
ChIJScuu5uWze0gRUop9wU16UdI,5,"The guys are friendly and helpful, the facility is well laid out and the process of trash disposal is very efficient. ⭐️⭐️⭐️⭐️⭐️",2020-07-19T11:25:41Z,"(0, 0.974148)","(0, '0.043*""and"" + 0.041*""the"" + 0.024*""to"" + 0.021*""a"" + 0.015*""of""')","[(0, 0.9741462), (1, 0.025853781)]"
ChIJScuu5uWze0gRUop9wU16UdI,5,"Very well organised, safe and friendly recycling bank",2024-01-07T23:06:22Z,"(0, 0.8997813)","(0, '0.043*""and"" + 0.041*""the"" + 0.024*""to"" + 0.021*""a"" + 0.015*""of""')","[(0, 0.8997488), (1, 0.10025121)]"
ChIJScuu5uWze0gRUop9wU16UdI,5,"All of the staff were friendly and very helpful, which is great when you are unsure where to put your recycling. Well done.",2022-07-02T00:30:32Z,"(0, 0.974041)","(0, '0.043*""and"" + 0.041*""the"" + 0.024*""to"" + 0.021*""a"" + 0.015*""of""')","[(0, 0.9740466), (1, 0.025953425)]"
ChIJuUjCYcu2e0gRT4Df1fzRJxk,5,"Good site, clean and tidy, never much in the way of queues, staff are helpful and their opening hours are good also",2021-12-19T15:07:08Z,"(0, 0.95941675)","(0, '0.043*""and"" + 0.041*""the"" + 0.024*""to"" + 0.021*""a"" + 0.015*""of""')","[(0, 0.95941454), (1, 0.0405855)]"
ChIJuUjCYcu2e0gRT4Df1fzRJxk,4,"This recycling centre/tip is well laid out into sections and if you're familiar with what goes where and load your vehicle accordingly, you can be in and out in next to no time. There's always someone on hand to help you out if you're not sure what goes where, and they have a signed area on display that says how well the area has done on recycling the previous month.",2022-06-19T21:30:38Z,"(0, 0.99201363)","(0, '0.043*""and"" + 0.041*""the"" + 0.024*""to"" + 0.021*""a"" + 0.015*""of""')","[(0, 0.99201375)]"
ChIJuUjCYcu2e0gRT4Df1fzRJxk,5,Nice and clean recycling centre friendly staff easy to find great locations just near the cemetery.,2024-01-03T13:56:12Z,"(0, 0.9601078)","(0, '0.043*""and"" + 0.041*""the"" + 0.024*""to"" + 0.021*""a"" + 0.015*""of""')","[(0, 0.9601126), (1, 0.039887387)]"
ChIJqaP1Adywe0gR6--RgjUJ-tk,5,Great place to get rid of unwanted household rubbish everything is clean tidy and sorted into relevant recycling places,2021-06-13T07:14:22Z,"(0, 0.96948224)","(0, '0.043*""and"" + 0.041*""the"" + 0.024*""to"" + 0.021*""a"" + 0.015*""of""')","[(0, 0.9694722), (1, 0.030527752)]"
ChIJqaP1Adywe0gR6--RgjUJ-tk,5,Safe an well organised the staff on site are also really helpful whilst also getting people to recycle correctly,2020-10-11T16:11:22Z,"(0, 0.772462)","(0, '0.043*""and"" + 0.041*""the"" + 0.024*""to"" + 0.021*""a"" + 0.015*""of""')","[(0, 0.7724593), (1, 0.22754066)]"
ChIJqaP1Adywe0gR6--RgjUJ-tk,5,"Great recycling centre, very clean and with helpful staff",2022-12-14T12:59:48Z,"(1, 0.7516652)","(1, '0.016*""and"" + 0.009*""the"" + 0.008*""a"" + 0.007*""of"" + 0.007*""very""')","[(0, 0.24826235), (1, 0.75173765)]"
ChIJiZsCySK2e0gROdy658KTtBk,5,Always clean and well organised friendly staff this is a good place to recycle your waste.,2022-06-22T20:52:42Z,"(0, 0.9633413)","(0, '0.043*""and"" + 0.041*""the"" + 0.024*""to"" + 0.021*""a"" + 0.015*""of""')","[(0, 0.96333426), (1, 0.036665745)]"
ChIJiZsCySK2e0gROdy658KTtBk,4,"Well organised, clean and tidy and no queues if you pick the right time!",2022-09-09T17:58:29Z,"(0, 0.9602551)","(0, '0.043*""and"" + 0.041*""the"" + 0.024*""to"" + 0.021*""a"" + 0.015*""of""')","[(0, 0.9602531), (1, 0.03974687)]"
ChIJiZsCySK2e0gROdy658KTtBk,5,A well organized recycling center with helpful staff.,2021-05-03T05:33:58Z,"(1, 0.92986995)","(1, '0.016*""and"" + 0.009*""the"" + 0.008*""a"" + 0.007*""of"" + 0.007*""very""')","[(0, 0.07015208), (1, 0.9298479)]"
ChIJd-4_YWG3e0gRR6AROt2AW6Y,5,"An outstanding recycling centre - plenty of space, great staff, never ridiculously busy if you choose your time wisely.",2022-02-19T16:25:20Z,"(1, 0.8656806)","(1, '0.016*""and"" + 0.009*""the"" + 0.008*""a"" + 0.007*""of"" + 0.007*""very""')","[(0, 0.13427949), (1, 0.86572057)]"
ChIJd-4_YWG3e0gRR6AROt2AW6Y,5,"Almost always quick and easy to recycle waste here, disposal facilities for all types of waste including clothes and shoes.",2020-12-30T14:43:47Z,"(0, 0.971479)","(0, '0.043*""and"" + 0.041*""the"" + 0.024*""to"" + 0.021*""a"" + 0.015*""of""')","[(0, 0.9714787), (1, 0.02852133)]"
ChIJd-4_YWG3e0gRR6AROt2AW6Y,5,"Staff are friendly and helpful
Tip is clean and well organised, the only let down is the public who insist on waiting for the skip they want with 10 cars queuing behind them to get rid of a microwave that you managed to carry to the car so walking 10 feet with it will be chaos",2023-06-14T09:54:42Z,"(0, 0.9883221)","(0, '0.043*""and"" + 0.041*""the"" + 0.024*""to"" + 0.021*""a"" + 0.015*""of""')","[(0, 0.98832035), (1, 0.01167964)]"
ChIJo2eoTDOse0gRWKoVmw968lM,5,"Easy access, helpful staffs, clear signs for different waste.",2022-03-01T14:21:37Z,"(0, 0.88852334)","(0, '0.043*""and"" + 0.041*""the"" + 0.024*""to"" + 0.021*""a"" + 0.015*""of""')","[(0, 0.88853544), (1, 0.11146456)]"
ChIJo2eoTDOse0gRWKoVmw968lM,5,Well organised recycling centre recommended friendly staff,2022-08-25T16:52:49Z,"(1, 0.8774272)","(1, '0.016*""and"" + 0.009*""the"" + 0.008*""a"" + 0.007*""of"" + 0.007*""very""')","[(0, 0.12256169), (1, 0.8774383)]"
ChIJo2eoTDOse0gRWKoVmw968lM,5,"The staff are helpful. And every area is easy to identify , cardboard , metal, wood , electrical, non recyclable waste",2022-01-01T20:57:44Z,"(0, 0.97252655)","(0, '0.043*""and"" + 0.041*""the"" + 0.024*""to"" + 0.021*""a"" + 0.015*""of""')","[(0, 0.97252136), (1, 0.02747864)]"
ChIJG7qFJUeze0gR8dwuJPYccUg,5,"The site is kept exceptionally clean and the staff are very helpful. They will advise you of recycling locations within the site for your particular recycling.
They will also help with heavy and awkward items. There is a huge selection of bays for separating your recycling. Very impressive.",2024-03-08T16:50:00Z,"(0, 0.9876527)","(0, '0.043*""and"" + 0.041*""the"" + 0.024*""to"" + 0.021*""a"" + 0.015*""of""')","[(0, 0.98765224), (1, 0.012347736)]"
ChIJG7qFJUeze0gR8dwuJPYccUg,5,"Lots of recycling options. Easy access, and helpful staff",2022-06-26T14:20:35Z,"(1, 0.9068581)","(1, '0.016*""and"" + 0.009*""the"" + 0.008*""a"" + 0.007*""of"" + 0.007*""very""')","[(0, 0.093147546), (1, 0.9068524)]"
ChIJG7qFJUeze0gR8dwuJPYccUg,5,Good access and helpful staff.,2022-03-22T16:24:56Z,"(1, 0.8905153)","(1, '0.016*""and"" + 0.009*""the"" + 0.008*""a"" + 0.007*""of"" + 0.007*""very""')","[(0, 0.10947131), (1, 0.8905287)]"
ChIJn5-5RkS0e0gRrptLpen2Moc,5,"The facility has a very easy access, great signs given direction per disposal and staff are very helpful. My go to place to disposal  any unwanted and/or damaged goods.",2022-10-08T11:53:38Z,"(0, 0.975443)","(0, '0.043*""and"" + 0.041*""the"" + 0.024*""to"" + 0.021*""a"" + 0.015*""of""')","[(0, 0.97544175), (1, 0.024558252)]"
ChIJn5-5RkS0e0gRrptLpen2Moc,5,The men up on the recycling bins are always very polite and willing to help if your struggling to move and carry something from your car. And organised.,2022-05-02T10:17:12Z,"(0, 0.979686)","(0, '0.043*""and"" + 0.041*""the"" + 0.024*""to"" + 0.021*""a"" + 0.015*""of""')","[(0, 0.97968394), (1, 0.020316046)]"
ChIJn5-5RkS0e0gRrptLpen2Moc,5,A well run facility with very helpful staff.,2022-03-22T07:52:54Z,"(1, 0.92490536)","(1, '0.016*""and"" + 0.009*""the"" + 0.008*""a"" + 0.007*""of"" + 0.007*""very""')","[(0, 0.07511398), (1, 0.924886)]"
ChIJM4f6gxW1e0gRGFV8xsn4_MA,5,"The recycling centre now has dedicated collection points for many more recycling  streams than it originally offered. It also has reuse points on the right as you drive in for furniture, CDs, computer games, laptops, footwear and I think clothing. The staff are friendly and knowledgeable.",2023-02-25T20:25:49Z,"(0, 0.98725784)","(0, '0.043*""and"" + 0.041*""the"" + 0.024*""to"" + 0.021*""a"" + 0.015*""of""')","[(0, 0.98726386), (1, 0.012736117)]"
ChIJM4f6gxW1e0gRGFV8xsn4_MA,5,Helpful & professional staff who are always ready to advise on  best way to  recycle items. Place is kept very clean & tidy.,2021-05-30T07:51:56Z,"(0, 0.97326845)","(0, '0.043*""and"" + 0.041*""the"" + 0.024*""to"" + 0.021*""a"" + 0.015*""of""')","[(0, 0.9732663), (1, 0.02673371)]"
ChIJM4f6gxW1e0gRGFV8xsn4_MA,5,"I would like to say a big ‘Thank you’ to John, Chris, Jamie, Dave, Rob, Glenda, Donald, Rob M and the whole hard working, team at Rosehill Refuse Depot.

For all the years I have been using this tip I have always found the staff to be friendly, polite, and very helpful  - come rain, hail, snow, freezing temperatures! or baking hot!.
The site is spotless and they are always on hand to help and assist me with things I can’t lift /carry or when i’m not sure which container to use.

Clearly they take pride in what they do and this is reflected in everything I’ve mentioned above. They  have even made a beautiful little garden area which is full of bee friendly flowers, grasses and ornaments.  It is so creative and has obviously taken a lot of work which they didn’t need to do. Another special touch which makes this depot a pleasure to visit.
Thank you to all involved with this .... and a special mention to Chris and John in particular who’s care and love for nature and the environment are clearly apparent - such truly commendable qualities to possess.

A fantastic team, thanks to each and everyone of you - you should be very proud of yourselves 😊

10/10 ⭐️ ⭐️⭐️⭐️⭐️",2022-06-11T22:54:49Z,"(0, 0.99723846)","(0, '0.043*""and"" + 0.041*""the"" + 0.024*""to"" + 0.021*""a"" + 0.015*""of""')","[(0, 0.9972376)]"
ChIJU1ARypuye0gRyl26k9ra83w,5,"Well sign posted and segregated for different types of recycling ♻️
Plenty of space and staff who are kind and helpful.
Great place to get rid of your unwanted items and recycle ♻️
Good place to put your unwanted but use able items for other people to use ♻️",2022-11-19T11:50:10Z,"(0, 0.9872695)","(0, '0.043*""and"" + 0.041*""the"" + 0.024*""to"" + 0.021*""a"" + 0.015*""of""')","[(0, 0.9872674), (1, 0.012732676)]"
ChIJU1ARypuye0gRyl26k9ra83w,5,A Manager in the Making ... Not meet somebody that was as Professional as Daniel was at Suez Recycling Centre Sharston that was so Professional in a long. Very informative and knowledgeable about the Recycling process and the structure of Suez and Suez's goals and targets.,2022-07-06T10:31:06Z,"(0, 0.98752797)","(0, '0.043*""and"" + 0.041*""the"" + 0.024*""to"" + 0.021*""a"" + 0.015*""of""')","[(0, 0.9875322), (1, 0.012467781)]"
ChIJU1ARypuye0gRyl26k9ra83w,5,"What a lot of recycling
And a lady member of staff was brilliant at helping me put lots of different things in the right places.
Thank you M",2022-08-20T17:43:07Z,"(0, 0.979274)","(0, '0.043*""and"" + 0.041*""the"" + 0.024*""to"" + 0.021*""a"" + 0.015*""of""')","[(0, 0.97927994), (1, 0.020720052)]"
ChIJrWt-aTSue0gRV2eGwCLDU7k,5,Organised tidy and helpful staff on hand to help you recycle your rubbish. If you have unwanted or unloved furniture you can always put it in the large recycling container for a charity.,2022-05-03T14:35:07Z,"(0, 0.9826322)","(0, '0.043*""and"" + 0.041*""the"" + 0.024*""to"" + 0.021*""a"" + 0.015*""of""')","[(0, 0.9826246), (1, 0.01737537)]"
ChIJrWt-aTSue0gRV2eGwCLDU7k,5,Friendly staff easy drop,2021-05-13T21:58:25Z,"(1, 0.7584727)","(1, '0.016*""and"" + 0.009*""the"" + 0.008*""a"" + 0.007*""of"" + 0.007*""very""')","[(0, 0.24150825), (1, 0.75849175)]"
ChIJrWt-aTSue0gRV2eGwCLDU7k,5,Great directions on arrival and pointed me in the right direction as to where to dump my stuff. Very refreshing to receive such great and friendly service.,2023-02-09T10:41:24Z,"(0, 0.9786454)","(0, '0.043*""and"" + 0.041*""the"" + 0.024*""to"" + 0.021*""a"" + 0.015*""of""')","[(0, 0.97863966), (1, 0.021360336)]"
ChIJ37Juj3ire0gR7Pg4KJiZMys,5,"I've always found this recycling site to be welcome organised, clean and the staff helpful and approachable.",2021-04-18T08:47:06Z,"(0, 0.96494645)","(0, '0.043*""and"" + 0.041*""the"" + 0.024*""to"" + 0.021*""a"" + 0.015*""of""')","[(0, 0.9649227), (1, 0.035077233)]"
ChIJ37Juj3ire0gR7Pg4KJiZMys,5,"It's a great dump. Working 9 till 6 during the Covid Era, well organised and manned, bring your rubbish and recycle. Need help? The crew are more than happy to tell you where to stick your garden waste, in the nicest possible way. Almost.

They'll take clothes ( bagged), TVs, fluorescent tubes, old batteries, dodgy chemicals, and most household recycling. WON'T TAKE PLASTERBOARD, apparently asbestos hazard. Now have the refuse charity shop cabin for re-usable rubbish.
Top tipping.....",2022-10-27T21:35:57Z,"(0, 0.992269)","(0, '0.043*""and"" + 0.041*""the"" + 0.024*""to"" + 0.021*""a"" + 0.015*""of""')","[(0, 0.99226975)]"
ChIJ37Juj3ire0gR7Pg4KJiZMys,5,"I use this site a great deal as I loath stuff sitting around. If it is in fair to good condition I put it for sale at the site shop  I love the fact that someone else can get use out of it. The site its self is fabulous, well organised and so east to dispose of rubbish. There are more than enough places to park and everything is in walking distance even for heavy items.",2021-12-30T20:24:41Z,"(0, 0.9921202)","(0, '0.043*""and"" + 0.041*""the"" + 0.024*""to"" + 0.021*""a"" + 0.015*""of""')","[(0, 0.99212253)]"
ChIJNeGIC6Kve0gR5mrjeO0dyeI,5,The staff who work there are always friendly and helpful. Well laid out and organised recycling site with great opening hours.,2024-05-06T16:59:04Z,"(0, 0.96965396)","(0, '0.043*""and"" + 0.041*""the"" + 0.024*""to"" + 0.021*""a"" + 0.015*""of""')","[(0, 0.9696618), (1, 0.030338254)]"
ChIJNeGIC6Kve0gR5mrjeO0dyeI,5,"I love Lumns Lane tip. It's organised, staff are friendly and helpful, and it's clean and tidy. Excellent. Best of all it doesn't stink like some tips.",2022-06-15T18:03:00Z,"(1, 0.5327199)","(1, '0.016*""and"" + 0.009*""the"" + 0.008*""a"" + 0.007*""of"" + 0.007*""very""')","[(0, 0.46738508), (1, 0.53261495)]"
ChIJNeGIC6Kve0gR5mrjeO0dyeI,5,On site staff are super helpful about guiding you around the site and advising on what to do with the recyclables you've brought with you.,2022-04-16T09:42:44Z,"(0, 0.9766424)","(0, '0.043*""and"" + 0.041*""the"" + 0.024*""to"" + 0.021*""a"" + 0.015*""of""')","[(0, 0.97663957), (1, 0.023360392)]"
ChIJ0bLuuVuwe0gRy59yit0f5FM,5,"A very pleasant, efficient, safe and cost effective way of disposing of confidential documents - Andrew was really helpful!",2022-09-02T09:08:38Z,"(1, 0.869093)","(1, '0.016*""and"" + 0.009*""the"" + 0.008*""a"" + 0.007*""of"" + 0.007*""very""')","[(0, 0.13091223), (1, 0.86908776)]"
ChIJ0bLuuVuwe0gRy59yit0f5FM,5,I called about disposing of some household sensitive documents and within 10 minutes I was dropping them off and they were securely recycled. Fast friendly service would highly recomend,2020-09-29T12:23:08Z,"(1, 0.6058041)","(1, '0.016*""and"" + 0.009*""the"" + 0.008*""a"" + 0.007*""of"" + 0.007*""very""')","[(0, 0.39420104), (1, 0.60579896)]"
ChIJ0bLuuVuwe0gRy59yit0f5FM,5,"This   Centre provides an extremely valuable service to the Community  from which they recycle waste paper.
The Staff, ranging from The Manager Paul to  the receptionist, always provide excellent  Customer Service  on every occasion   either by phone or in Person.
I will continue to use this company in future for all my waste paper disposal needs .
A Highly recommended Company in North Manchester.",2022-07-10T21:19:10Z,"(0, 0.9903419)","(0, '0.043*""and"" + 0.041*""the"" + 0.024*""to"" + 0.021*""a"" + 0.015*""of""')","[(0, 0.9903403)]"
ChIJY1BRFKSle0gRzAcOGRTWdqQ,5,"This is my local waste disposal area , its always staffed by helpful staff  and is kept tidy and free from debris in the parking areas.
Has lots of disposal types so sorting your waste is essential.",2022-05-03T14:12:15Z,"(0, 0.9849316)","(0, '0.043*""and"" + 0.041*""the"" + 0.024*""to"" + 0.021*""a"" + 0.015*""of""')","[(0, 0.9849313), (1, 0.015068722)]"
ChIJY1BRFKSle0gRzAcOGRTWdqQ,5,Very clean and organised for a recycling centre  plenty of staff on hand if any questions needed answers.,2020-08-10T13:19:00Z,"(0, 0.91205025)","(0, '0.043*""and"" + 0.041*""the"" + 0.024*""to"" + 0.021*""a"" + 0.015*""of""')","[(0, 0.91205615), (1, 0.087943844)]"
ChIJY1BRFKSle0gRzAcOGRTWdqQ,5,"Nice, clean, tidy and good organized recycling centre. I highly recommend this place for households rubbish or unwanted items and garden waste. Please remember, entry just for vehicle under 2 metres high only (No transit vans or trailers-only with promise). No trade waste allowed. Also there is a container for good, undamaged goods to donate as charity and  clothes banks.",2022-06-25T12:23:39Z,"(0, 0.98967195)","(0, '0.043*""and"" + 0.041*""the"" + 0.024*""to"" + 0.021*""a"" + 0.015*""of""')","[(0, 0.9896754), (1, 0.01032458)]"
ChIJv2GvZ0Kze0gRKkhiNU4jHIw,4,"Very well organised recycle centre.  There is a  large capacity dumping tips areas for different products such and household burnable waste, cardboard, small appliances, scrap metal,  bottles, cans and plastic tip, wood, garden waste etc. Today there was a 15 minutes queue in the afternoon. But once through  it did not take long to dump many bags in different bins. Staff a plite and very helpful.",2021-02-01T17:29:04Z,"(0, 0.9909253)","(0, '0.043*""and"" + 0.041*""the"" + 0.024*""to"" + 0.021*""a"" + 0.015*""of""')","[(0, 0.99092644)]"
ChIJv2GvZ0Kze0gRKkhiNU4jHIw,5,"Very organised and clean place to go. There are clearly marked bays and also have recycling of oil, electronic items, tyres, gardening waste as well as general and paper waste.
The road to this place needs to be repaired and the speed breakers need to be clearly marked.",2020-10-13T13:59:04Z,"(0, 0.9882913)","(0, '0.043*""and"" + 0.041*""the"" + 0.024*""to"" + 0.021*""a"" + 0.015*""of""')","[(0, 0.9882953), (1, 0.011704654)]"
ChIJv2GvZ0Kze0gRKkhiNU4jHIw,5,Great staff and easy to dispose of household goods x,2023-04-06T17:23:50Z,"(0, 0.9455228)","(0, '0.043*""and"" + 0.041*""the"" + 0.024*""to"" + 0.021*""a"" + 0.015*""of""')","[(0, 0.9455112), (1, 0.054488793)]"
ChIJYW1vGtj4ekgRfBRUE6a_Kck,5,Really helpful and pleasant chaps at the recycling centre giving advice and helping sort your rubbish,2022-01-17T13:06:57Z,"(0, 0.96129537)","(0, '0.043*""and"" + 0.041*""the"" + 0.024*""to"" + 0.021*""a"" + 0.015*""of""')","[(0, 0.96127164), (1, 0.0387283)]"
ChIJYW1vGtj4ekgRfBRUE6a_Kck,5,Great help from the workers and on good days youre in and out in less than 15 mins .,2020-12-15T07:29:46Z,"(0, 0.9711635)","(0, '0.043*""and"" + 0.041*""the"" + 0.024*""to"" + 0.021*""a"" + 0.015*""of""')","[(0, 0.9711634), (1, 0.02883658)]"
ChIJYW1vGtj4ekgRfBRUE6a_Kck,3,Once you get in it is very efficient. The people are helpful and it’s very orderly. Don’t rely on the website or Google. You’re told it’s open but when you get there there’s a queue and the gates are closed.,2021-08-14T07:53:11Z,"(0, 0.984999)","(0, '0.043*""and"" + 0.041*""the"" + 0.024*""to"" + 0.021*""a"" + 0.015*""of""')","[(0, 0.98499966), (1, 0.015000276)]"
ChIJH_OpVdDLe0gRybpsjNA7yOU,5,"Deserves 5 stars just because of how helpful the staff are, made a few trips and they always go out of their way to point you in the right direction or assist with carrying items. Smaller than other recycling centres but a life saver if you live in the surrounding areas, very convenient opening hours too. Be prepared to wait 10 mins or so, there is sometimes a queue, hit and miss so avoid peak times if possible.",2022-10-16T19:10:37Z,"(0, 0.99174935)","(0, '0.043*""and"" + 0.041*""the"" + 0.024*""to"" + 0.021*""a"" + 0.015*""of""')","[(0, 0.9917477)]"
